local_path,expected_label,classifier_prediction,policy_verdict,policy_primary_label,classifier_correct,weapon_detector_signal,detections_json,ocr_text,classifier_scores_json,fused_scores_json,review_reasons_json,classification_ms,detection_ms,ocr_ms,total_ms,annotated_path
data/wikimedia_pilot/train/firearms/firearms_train_dc65943ea0be.jpg,firearms,firearms,REVIEW,firearms,True,True,"[{""label"": ""rifle shotgun"", ""score"": 0.3908959627151489, ""box"": [194.3058319091797, 185.7092742919922, 439.462890625, 242.0470428466797]}, {""label"": ""handgun bomb"", ""score"": 0.33301231265068054, ""box"": [4.342962265014648, 478.85479736328125, 90.66278076171875, 522.1561889648438]}, {""label"": ""bomb"", ""score"": 0.3050573766231537, ""box"": [3.8069968223571777, 532.3009033203125, 47.80058288574219, 592.32861328125]}, {""label"": ""rifle shotgun"", ""score"": 0.3413817882537842, ""box"": [193.3204803466797, 302.23004150390625, 436.3830261230469, 366.0447692871094]}, {""label"": ""explosive device"", ""score"": 0.318245530128479, ""box"": [4.294488430023193, 478.75823974609375, 90.81306457519531, 522.2360229492188]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.30060380697250366, ""box"": [5.027793884277344, 377.9429931640625, 146.47613525390625, 407.85650634765625]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.36089953780174255, ""box"": [194.09425354003906, 66.35650634765625, 438.8149719238281, 125.9779052734375]}]",,"{""explosives"": 0.002216070711342074, ""financial_promotion"": 0.005368642390601432, ""firearms"": 0.9787569846634216, ""safe"": 0.013658302234634738}","{""explosives"": 0.15463540296581202, ""financial_promotion"": 0.005368642390601419, ""firearms"": 0.9824936986823557, ""safe"": 0.013658302234634738}","[""Object context: shotgun (0.39)"", ""Object context: explosive device (0.32)"", ""Restricted-class evidence crossed the review threshold""]",89.76095798425376,4809.192707994953,140.98412496969104,5044.182457961142,outputs/evaluation/external_annotated/10_firearms_train_dc65943ea0be.jpg
data/wikimedia_pilot/val/firearms/firearms_val_a1b84b3316e8.jpg,firearms,firearms,REVIEW,firearms,True,True,"[{""label"": ""handgun pistol rifle shotgun"", ""score"": 0.3717727065086365, ""box"": [171.01031494140625, 100.85926818847656, 511.5083312988281, 267.9443359375]}, {""label"": ""handgun pistol rifle shotgun grenade"", ""score"": 0.3163369596004486, ""box"": [81.71102905273438, 89.5936508178711, 245.96310424804688, 237.49156188964844]}, {""label"": ""grenade"", ""score"": 0.3690846562385559, ""box"": [81.77865600585938, 89.5571517944336, 245.8994140625, 237.44383239746094]}, {""label"": ""pistol grenade"", ""score"": 0.33755725622177124, ""box"": [525.319091796875, 116.91127014160156, 693.1353149414062, 259.4942321777344]}, {""label"": ""grenade"", ""score"": 0.3380885720252991, ""box"": [525.1754150390625, 116.70062255859375, 693.0419311523438, 259.4472961425781]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.32124894857406616, ""box"": [271.2427673339844, 94.05378723144531, 552.0394287109375, 220.16615295410156]}, {""label"": ""explosive device"", ""score"": 0.3019985854625702, ""box"": [524.651611328125, 116.30997467041016, 693.671630859375, 259.943115234375]}, {""label"": ""bomb"", ""score"": 0.3257656693458557, ""box"": [525.0939331054688, 116.4881591796875, 693.0904541015625, 259.64697265625]}]",,"{""explosives"": 0.00662464416426735, ""financial_promotion"": 0.0017493508906197928, ""firearms"": 0.98498274878272, ""safe"": 0.00664325616239296}","{""explosives"": 0.18261165299201998, ""financial_promotion"": 0.001749350890619783, ""firearms"": 0.9874951006409357, ""safe"": 0.00664325616239296}","[""Object context: handgun (0.37)"", ""Object context: grenade (0.37)"", ""Restricted-class evidence crossed the review threshold""]",93.52583298459648,4826.0302090784535,131.47120794747025,5056.43170804251,outputs/evaluation/external_annotated/11_firearms_val_a1b84b3316e8.jpg
data/wikimedia_pilot/val/firearms/firearms_val_381b071aca85.jpg,firearms,firearms,REVIEW,firearms,True,True,"[{""label"": ""rifle shotgun"", ""score"": 0.4471472203731537, ""box"": [23.733489990234375, 192.96153259277344, 757.800537109375, 367.0115966796875]}, {""label"": ""rifle shotgun"", ""score"": 0.49331751465797424, ""box"": [22.963943481445312, 22.953977584838867, 753.1546020507812, 191.66549682617188]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.33309799432754517, ""box"": [23.991233825683594, 192.284912109375, 758.1209106445312, 367.7034606933594]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.3691559433937073, ""box"": [23.60900115966797, 23.067424774169922, 751.4910888671875, 190.57191467285156]}, {""label"": ""handgun pistol shotgun"", ""score"": 0.33513814210891724, ""box"": [23.091339111328125, 193.2760772705078, 757.7473754882812, 369.64971923828125]}, {""label"": ""handgun pistol"", ""score"": 0.30468547344207764, ""box"": [23.307083129882812, 23.222734451293945, 751.3237915039062, 191.77847290039062]}, {""label"": ""handgun pistol shotgun"", ""score"": 0.3376123309135437, ""box"": [23.525001525878906, 193.09902954101562, 757.8587646484375, 369.040283203125]}]","— Vf _ ye, 2%","{""explosives"": 0.00308281516012281, ""financial_promotion"": 0.002115523503616126, ""firearms"": 0.989243362060782, ""safe"": 0.005558299275478922}","{""explosives"": 0.003082815160122765, ""financial_promotion"": 0.0021155235036161013, ""firearms"": 0.9916312591131948, ""safe"": 0.005558299275478922}","[""Object context: shotgun (0.49)"", ""Restricted-class evidence crossed the review threshold""]",97.88795805070548,4780.578542035073,164.36375002376735,5046.489665983245,outputs/evaluation/external_annotated/12_firearms_val_381b071aca85.jpg
data/wikimedia_pilot/val/firearms/firearms_val_a7122c3120ca.jpg,firearms,firearms,BLOCK,firearms,True,True,"[{""label"": ""rifle shotgun"", ""score"": 0.4862994849681854, ""box"": [34.013214111328125, 30.260135650634766, 754.07958984375, 204.90280151367188]}, {""label"": ""rifle shotgun"", ""score"": 0.40767017006874084, ""box"": [34.209754943847656, 193.34303283691406, 754.78076171875, 370.0128479003906]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.3232327997684479, ""box"": [34.14262390136719, 192.60804748535156, 754.7681274414062, 370.2047119140625]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.36629557609558105, ""box"": [34.227195739746094, 30.172439575195312, 754.3250732421875, 205.3206787109375]}, {""label"": ""explosive device"", ""score"": 0.3270067870616913, ""box"": [29.168701171875, 26.3038330078125, 756.5524291992188, 370.97613525390625]}, {""label"": ""handgun pistol rifle shotgun grenade"", ""score"": 0.3204873502254486, ""box"": [34.10810852050781, 30.506315231323242, 753.9269409179688, 205.5535125732422]}]",== 7) a i - = — = te,"{""explosives"": 0.002234799343883829, ""financial_promotion"": 0.0012295024964849703, ""firearms"": 0.9914304717647399, ""safe"": 0.005105226394891295}","{""explosives"": 0.15884727574797353, ""financial_promotion"": 0.0012295024964850132, ""firearms"": 0.9933057824899921, ""safe"": 0.005105226394891295}","[""Object context: shotgun (0.49)"", ""Object context: explosive device (0.33)"", ""firearms was the top classifier class and crossed its validated block threshold""]",103.44354098197071,5006.393125047907,178.89683309476823,5293.6769999796525,outputs/evaluation/external_annotated/13_firearms_val_a7122c3120ca.jpg
data/wikimedia_pilot/val/firearms/firearms_val_21db7f2e05ab.jpg,firearms,firearms,BLOCK,firearms,True,True,"[{""label"": ""handgun pistol rifle shotgun"", ""score"": 0.3421342074871063, ""box"": [42.23725891113281, 65.60420989990234, 727.1192016601562, 455.92333984375]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.3393348753452301, ""box"": [84.29386138916016, 67.26435852050781, 725.655517578125, 275.14398193359375]}, {""label"": ""bomb"", ""score"": 0.32853227853775024, ""box"": [42.75984191894531, 260.66387939453125, 318.140869140625, 455.0950012207031]}, {""label"": ""handgun pistol rifle shotgun grenade"", ""score"": 0.3460424244403839, ""box"": [42.10407257080078, 65.68937683105469, 727.09619140625, 456.91217041015625]}]",al |,"{""explosives"": 0.001428425291682608, ""financial_promotion"": 0.0010191749098891051, ""firearms"": 0.9925872093315654, ""safe"": 0.00496519046686275}","{""explosives"": 0.15889866275821996, ""financial_promotion"": 0.00101917490988912, ""firearms"": 0.9937415223562138, ""safe"": 0.00496519046686275}","[""Object context: handgun (0.35)"", ""Object context: bomb (0.33)"", ""firearms was the top classifier class and crossed its validated block threshold""]",107.84808301832528,5333.263917011209,123.7782499520108,5573.134584003128,outputs/evaluation/external_annotated/14_firearms_val_21db7f2e05ab.jpg
data/wikimedia_pilot/test/firearms/firearms_test_7d806f2bc687.jpg,firearms,firearms,BLOCK,firearms,True,True,"[{""label"": ""handgun rifle"", ""score"": 0.3943995535373688, ""box"": [26.055885314941406, 46.99214172363281, 740.3040161132812, 441.1376953125]}, {""label"": ""handgun pistol rifle"", ""score"": 0.3496977984905243, ""box"": [25.85680389404297, 46.99456787109375, 740.3703002929688, 441.1031188964844]}, {""label"": ""handgun rifle shotgun"", ""score"": 0.31962671875953674, ""box"": [25.883697509765625, 47.26622009277344, 740.4164428710938, 441.31170654296875]}]",—,"{""explosives"": 0.0007813456655143843, ""financial_promotion"": 0.0005465265753338416, ""firearms"": 0.9965599244060585, ""safe"": 0.0021122033530934017}","{""explosives"": 0.0007813456655143547, ""financial_promotion"": 0.0005465265753338278, ""firearms"": 0.9971704683313318, ""safe"": 0.0021122033530934017}","[""Object context: handgun (0.39)"", ""firearms was the top classifier class and crossed its validated block threshold""]",105.69237498566508,5110.989750013687,120.48495805356652,5341.17679100018,outputs/evaluation/external_annotated/15_firearms_test_7d806f2bc687.jpg
data/wikimedia_pilot/test/firearms/firearms_test_b97b4eccd9c2.jpg,firearms,firearms,BLOCK,firearms,True,True,"[{""label"": ""handgun rifle shotgun"", ""score"": 0.3962298035621643, ""box"": [32.57464599609375, 43.04335021972656, 747.3172607421875, 482.75616455078125]}, {""label"": ""handgun rifle shotgun"", ""score"": 0.35067230463027954, ""box"": [32.25352478027344, 43.12168884277344, 747.2088012695312, 482.531005859375]}, {""label"": ""handgun rifle"", ""score"": 0.30470970273017883, ""box"": [32.495269775390625, 43.30555725097656, 747.613525390625, 482.55877685546875]}, {""label"": ""handgun pistol rifle shotgun grenade"", ""score"": 0.34544283151626587, ""box"": [33.151817321777344, 43.44917297363281, 747.076171875, 482.72796630859375]}]",ww J = va,"{""explosives"": 0.0011366098042596558, ""financial_promotion"": 0.0007256288922461878, ""firearms"": 0.9949381226022488, ""safe"": 0.0031996387012453525}","{""explosives"": 0.0011366098042596695, ""financial_promotion"": 0.000725628892246144, ""firearms"": 0.9958406726113838, ""safe"": 0.0031996387012453525}","[""Object context: handgun (0.40)"", ""firearms was the top classifier class and crossed its validated block threshold""]",103.14712498802692,5051.110000000335,123.80766705609858,5283.345042029396,outputs/evaluation/external_annotated/16_firearms_test_b97b4eccd9c2.jpg
data/wikimedia_pilot/test/firearms/firearms_test_8f545103cb00.jpg,firearms,firearms,REVIEW,firearms,True,True,"[{""label"": ""pistol rifle shotgun"", ""score"": 0.4696708023548126, ""box"": [30.705322265625, 19.010887145996094, 424.27276611328125, 279.4460144042969]}, {""label"": ""handgun pistol"", ""score"": 0.4113016426563263, ""box"": [563.8577880859375, 21.924030303955078, 745.1849975585938, 378.5105895996094]}, {""label"": ""handgun pistol"", ""score"": 0.35960936546325684, ""box"": [563.89208984375, 22.081457138061523, 745.42578125, 378.70782470703125]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.3680521547794342, ""box"": [30.933998107910156, 18.901378631591797, 424.2928161621094, 279.8492126464844]}, {""label"": ""explosive device"", ""score"": 0.3071025311946869, ""box"": [562.79345703125, 21.812101364135742, 745.9541015625, 379.1625061035156]}, {""label"": ""pistol rifle shotgun"", ""score"": 0.3155229389667511, ""box"": [30.63153076171875, 19.177570343017578, 424.0853576660156, 280.33514404296875]}, {""label"": ""handgun pistol rifle shotgun"", ""score"": 0.3234051764011383, ""box"": [30.639244079589844, 19.262001037597656, 424.18560791015625, 279.9887390136719]}]",We 2) Ss) 500 LINEBAUGH ‘CUSTOM MODIFIED RUGER ~ BOWEN UNDER FROM6TOS “ALPINE VARIANT Gi \,"{""explosives"": 0.012687342649235081, ""financial_promotion"": 0.004333849299907701, ""firearms"": 0.9595678469246621, ""safe"": 0.023410961126195257}","{""explosives"": 0.15822632640266188, ""financial_promotion"": 0.004333849299907655, ""firearms"": 0.9681132577237841, ""safe"": 0.023410961126195257}","[""Object context: shotgun (0.47)"", ""Object context: explosive device (0.31)"", ""Restricted-class evidence crossed the review threshold""]",93.55350001715124,4808.581541059539,206.36920898687097,5112.898833933286,outputs/evaluation/external_annotated/17_firearms_test_8f545103cb00.jpg
data/wikimedia_pilot/train/explosives/explosives_train_15618430cce2.jpg,explosives,safe,APPROVE,safe,False,True,"[{""label"": ""fireworks"", ""score"": 0.39905914664268494, ""box"": [26.650108337402344, 90.70513153076172, 706.4132080078125, 340.32183837890625]}, {""label"": ""fireworks"", ""score"": 0.33462852239608765, ""box"": [156.9341583251953, 102.3946304321289, 311.06158447265625, 251.32235717773438]}]",ae weet? q )) i tm AI,"{""explosives"": 0.10653626773225794, ""financial_promotion"": 0.020115896096451303, ""firearms"": 0.0703670444537415, ""safe"": 0.8029807917175492}","{""explosives"": 0.20636883260764483, ""financial_promotion"": 0.020115896096451258, ""firearms"": 0.07036704445374153, ""safe"": 0.8029807917175492}","[""Object context: fireworks (0.40)""]",101.2532499153167,5251.576625043526,135.07399999070913,5494.486041949131,outputs/evaluation/external_annotated/18_explosives_train_15618430cce2.jpg
data/wikimedia_pilot/train/explosives/explosives_train_73cb665d7a67.jpg,explosives,firearms,REVIEW,firearms,False,True,"[{""label"": ""handgun grenade"", ""score"": 0.3919115364551544, ""box"": [10.841880798339844, 8.705540657043457, 711.97021484375, 301.7999572753906]}, {""label"": ""handgun explosive"", ""score"": 0.3163040578365326, ""box"": [9.987258911132812, 8.236366271972656, 714.3248291015625, 301.5312194824219]}]",nn al oo f aS,"{""explosives"": 0.3523820121686578, ""financial_promotion"": 0.021420513545871357, ""firearms"": 0.3615728429624131, ""safe"": 0.26462463132305786}","{""explosives"": 0.35238201216865783, ""financial_promotion"": 0.021420513545871378, ""firearms"": 0.4741659785755967, ""safe"": 0.26462463132305786}","[""Object context: handgun (0.39)"", ""Restricted-class evidence crossed the review threshold""]",96.4815829647705,3826.359667000361,147.0412090420723,4073.808458051644,outputs/evaluation/external_annotated/19_explosives_train_73cb665d7a67.jpg
